run_id,phase,generation,train_fitness,wikitext2_ppl,train_ppl,quant_bit_average,dropped_attn_modules,dropped_mlp_modules,drop_config,quant_state
thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,generation,1,1.2100e+00,19.84,21.12,3.0000e+00,8,8,"[""none"",""none"",""attn"",""none"",""none"",""attn"",""none"",""none"",""attn"",""mlp"",""mlp"",""none"",""none"",""none"",""mlp"",""mlp"",""attn"",""mlp"",""attn"",""none"",""mlp"",""attn"",""mlp"",""none"",""none"",""none"",""none"",""none"",""attn"",""attn+mlp"",""none"",""none""]","[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,generation,2,1.1660e+00,,,3.0000e+00,8,8,"[""none"",""none"",""attn"",""none"",""none"",""attn"",""none"",""none"",""attn"",""mlp"",""mlp"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""mlp"",""attn"",""none"",""mlp"",""attn"",""mlp"",""none"",""none"",""mlp"",""none"",""none"",""attn"",""attn+mlp"",""none"",""none""]","[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3]]"
thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,generation,3,1.0674e+00,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""attn"",""none"",""none"",""attn"",""mlp"",""mlp"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""mlp"",""attn"",""none"",""mlp"",""attn"",""mlp"",""none"",""none"",""mlp"",""none"",""attn"",""attn"",""attn+mlp"",""none"",""none""]","[[3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3]]"
thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,generation,4,9.2871e-01,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""attn"",""none"",""none"",""attn"",""mlp"",""mlp"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""mlp"",""attn"",""none"",""mlp"",""attn"",""mlp"",""none"",""attn"",""mlp"",""none"",""attn"",""attn"",""mlp"",""none"",""none""]","[[3,3,2,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,2,3,3]]"
thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,generation,5,8.6133e-01,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""attn"",""none"",""mlp"",""attn"",""mlp"",""mlp"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""mlp"",""attn"",""none"",""none"",""attn"",""mlp"",""none"",""attn"",""mlp"",""none"",""attn"",""attn"",""mlp"",""none"",""none""]","[[3,3,2,3,4,3,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,4,3,3,2,3,3]]"
thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,generation,6,8.4229e-01,14.05,13.67,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""mlp"",""mlp"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""attn+mlp"",""attn"",""none"",""none"",""attn"",""mlp"",""none"",""attn"",""mlp"",""none"",""attn"",""attn"",""mlp"",""none"",""none""]","[[3,3,2,3,4,3,4,4,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2,4,3,3,2,3,3]]"
thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,generation,7,8.2520e-01,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""mlp"",""mlp"",""none"",""none"",""none"",""none"",""mlp"",""none"",""attn+mlp"",""attn"",""none"",""none"",""attn"",""attn+mlp"",""none"",""attn"",""mlp"",""none"",""attn"",""attn"",""mlp"",""none"",""none""]","[[3,3,2,3,3,3,4,4,3,3,3,2,3,3,3,3,4,2,3,3,3,3,3,3,3,2,4,3,3,2,3,3]]"
thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,generation,8,8.2520e-01,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""mlp"",""mlp"",""none"",""none"",""none"",""none"",""mlp"",""none"",""attn+mlp"",""attn"",""none"",""none"",""attn"",""attn+mlp"",""none"",""attn"",""mlp"",""none"",""attn"",""attn"",""mlp"",""none"",""none""]","[[3,3,2,3,3,3,4,4,3,3,3,2,3,3,3,3,4,2,3,3,3,3,3,3,3,2,4,3,3,2,3,3]]"
thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,generation,9,8.2471e-01,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""mlp"",""mlp"",""none"",""none"",""none"",""none"",""mlp"",""none"",""attn+mlp"",""attn"",""none"",""none"",""attn"",""attn+mlp"",""none"",""attn"",""mlp"",""none"",""attn"",""attn"",""mlp"",""none"",""none""]","[[3,3,2,3,3,3,4,4,3,3,3,2,3,3,3,3,4,2,3,3,3,3,3,3,3,2,4,3,3,2,3,3]]"
thesis_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,generation,10,8.0762e-01,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""attn"",""none"",""mlp"",""attn+mlp"",""none"",""none"",""none"",""mlp"",""none"",""attn+mlp"",""attn"",""none"",""none"",""attn"",""attn+mlp"",""none"",""attn"",""mlp"",""none"",""none"",""attn"",""mlp"",""none"",""none""]","[[3,3,2,3,3,3,4,4,3,3,3,2,3,3,4,3,4,2,3,3,3,3,3,2,3,2,4,2,3,2,3,3]]"
