run_id,phase,generation,train_fitness,wikitext2_ppl,train_ppl,quant_bit_average,dropped_attn_modules,dropped_mlp_modules,drop_config,quant_state
thesis_component_crossover_mistral_s0.25_qproj3.0_g20_o16_p4_c025_seed2,generation,1,1.3965e+00,27.08,25.48,3.0000e+00,8,8,"[""none"",""attn"",""none"",""none"",""none"",""none"",""none"",""none"",""attn"",""none"",""mlp"",""attn+mlp"",""attn"",""none"",""none"",""attn+mlp"",""attn"",""mlp"",""none"",""none"",""mlp"",""none"",""mlp"",""none"",""none"",""none"",""attn+mlp"",""none"",""none"",""none"",""attn+mlp"",""none""]","[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_component_crossover_mistral_s0.25_qproj3.0_g20_o16_p4_c025_seed2,generation,2,1.1250e+00,,,3.0000e+00,8,8,"[""none"",""attn"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""attn+mlp"",""attn"",""mlp"",""none"",""attn+mlp"",""attn"",""none"",""none"",""none"",""attn+mlp"",""none"",""mlp"",""none"",""none"",""none"",""attn+mlp"",""none"",""none"",""none"",""attn+mlp"",""none""]","[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_component_crossover_mistral_s0.25_qproj3.0_g20_o16_p4_c025_seed2,generation,3,1.0645e+00,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""attn+mlp"",""attn"",""mlp"",""none"",""attn+mlp"",""attn"",""none"",""none"",""none"",""attn+mlp"",""none"",""mlp"",""none"",""none"",""attn"",""attn+mlp"",""none"",""none"",""none"",""attn+mlp"",""none""]","[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_component_crossover_mistral_s0.25_qproj3.0_g20_o16_p4_c025_seed2,generation,4,9.2969e-01,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""attn"",""mlp"",""mlp"",""attn"",""none"",""none"",""none"",""attn"",""attn+mlp"",""none"",""mlp"",""none"",""none"",""none"",""attn"",""attn"",""none"",""mlp"",""mlp"",""attn"",""mlp"",""attn"",""mlp"",""none"",""none""]","[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_component_crossover_mistral_s0.25_qproj3.0_g20_o16_p4_c025_seed2,generation,5,8.4570e-01,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""mlp"",""attn"",""none"",""none"",""none"",""attn"",""attn+mlp"",""none"",""mlp"",""none"",""none"",""none"",""attn"",""attn"",""attn"",""mlp"",""mlp"",""attn"",""mlp"",""attn"",""mlp"",""none"",""none""]","[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_component_crossover_mistral_s0.25_qproj3.0_g20_o16_p4_c025_seed2,generation,6,8.4570e-01,13.78,12.62,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""mlp"",""attn"",""none"",""none"",""none"",""attn"",""attn+mlp"",""none"",""mlp"",""none"",""none"",""none"",""attn"",""attn"",""attn"",""mlp"",""mlp"",""attn"",""mlp"",""attn"",""mlp"",""none"",""none""]","[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_component_crossover_mistral_s0.25_qproj3.0_g20_o16_p4_c025_seed2,generation,7,8.4424e-01,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""mlp"",""attn"",""none"",""none"",""none"",""attn"",""attn+mlp"",""none"",""mlp"",""none"",""none"",""none"",""attn"",""attn"",""attn"",""mlp"",""mlp"",""attn"",""mlp"",""attn"",""mlp"",""none"",""none""]","[[3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_component_crossover_mistral_s0.25_qproj3.0_g20_o16_p4_c025_seed2,generation,8,8.4424e-01,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""mlp"",""attn"",""none"",""none"",""none"",""attn"",""attn+mlp"",""none"",""mlp"",""none"",""none"",""none"",""attn"",""attn"",""attn"",""mlp"",""mlp"",""attn"",""mlp"",""attn"",""mlp"",""none"",""none""]","[[3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_component_crossover_mistral_s0.25_qproj3.0_g20_o16_p4_c025_seed2,generation,9,8.4375e-01,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""mlp"",""attn"",""none"",""none"",""none"",""attn"",""attn+mlp"",""none"",""mlp"",""none"",""none"",""none"",""attn"",""attn"",""attn"",""mlp"",""mlp"",""attn"",""mlp"",""attn"",""mlp"",""none"",""none""]","[[3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3]]"
thesis_component_crossover_mistral_s0.25_qproj3.0_g20_o16_p4_c025_seed2,generation,10,8.3057e-01,,,3.0000e+00,8,8,"[""none"",""none"",""none"",""none"",""none"",""none"",""none"",""none"",""mlp"",""attn+mlp"",""attn"",""none"",""none"",""none"",""attn"",""attn+mlp"",""none"",""mlp"",""none"",""none"",""none"",""attn"",""attn"",""attn"",""mlp"",""mlp"",""attn"",""mlp"",""none"",""mlp"",""none"",""none""]","[[3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3]]"
